Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020,2020-11-08,8,9,36.285,TEN,,CHI,W 24-17,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,27%,False,Stephen Gostkowski
2020,2020-11-12,9,10,36.289,TEN,,IND,L 17-34,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,32%,False,Stephen Gostkowski
2020,2020-11-22,10,11,36.299,TEN,@,BAL,W 30-24,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,41%,True,Stephen Gostkowski
2020,2020-11-29,11,12,36.306,TEN,@,IND,W 45-26,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,50%,True,Stephen Gostkowski
2020,2020-12-06,12,13,36.313,TEN,,CLE,L 35-41,False,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,30%,False,Stephen Gostkowski
2020,2020-12-13,13,14,36.320,TEN,@,JAX,W 31-10,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,40%,True,Stephen Gostkowski
2020,2020-12-20,14,15,36.327,TEN,,DET,W 46-25,False,5,5,100.0,1,1,100.0,0,8,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,13,50%,False,Stephen Gostkowski
2020,2020-12-27,15,16,36.334,TEN,@,GNB,L 14-40,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,23%,True,Stephen Gostkowski
2020,2021-01-03,16,17,,TEN,@,HOU,W 41-38,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Stephen Gostkowski
,219 Games,,,,,,,168-51-0,False,699,712,98.2,392,454,86.3,0,1875,0.0,16,7,23,0,0,0,0,0,1,0,0,,,,,,,False,Stephen Gostkowski
