Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-11-17,10.0,11.0,29.007,PHI,NWE,L 10-17,True,11,9,94,10.44,0,81.8%,8.55,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,64,89%,0,0%,0,0%,False,Zach Ertz,False,10,17
2019.0,2019-11-24,11.0,12.0,29.014,PHI,SEA,L 9-17,True,14,12,91,7.58,1,85.7%,6.50,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,64,86%,0,0%,0,0%,False,Zach Ertz,False,9,17
2019.0,2019-12-01,12.0,13.0,29.021,PHI,MIA,L 31-37,True,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,51,74%,0,0%,0,0%,True,Zach Ertz,False,31,37
2019.0,2019-12-09,13.0,14.0,29.029,PHI,NYG,W 23-17,True,13,9,91,10.11,2,69.2%,7.00,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,78,89%,0,0%,0,0%,False,Zach Ertz,True,23,17
2019.0,2019-12-15,14.0,15.0,29.035,PHI,WAS,W 37-27,True,10,5,61,12.20,1,50.0%,6.10,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,68,88%,0,0%,0,0%,True,Zach Ertz,True,37,27
2019.0,2019-12-22,15.0,16.0,29.042,PHI,DAL,W 17-9,True,6,4,28,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,59,81%,0,0%,0,0%,False,Zach Ertz,True,17,9
2019.0,2019-12-29,16.0,17.0,,PHI,NYG,W 34-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Zach Ertz,True,34,17
2020.0,2020-09-13,1.0,1.0,29.308,PHI,WAS,L 17-27,True,7,3,18,6.00,1,42.9%,2.57,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,58,85%,0,0%,0,0%,True,Zach Ertz,False,17,27
2020.0,2020-09-20,2.0,2.0,29.315,PHI,LAR,L 19-37,True,7,5,42,8.40,0,71.4%,6.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,67,94%,0,0%,0,0%,False,Zach Ertz,False,19,37
2020.0,2020-09-27,3.0,3.0,29.322,PHI,CIN,T 23-23,True,10,7,70,10.00,0,70.0%,7.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,84,92%,0,0%,6,16%,False,Zach Ertz,False,23,23
2020.0,2020-10-04,4.0,4.0,29.329,PHI,SFO,W 25-20,True,5,4,9,2.25,0,80.0%,1.80,0,0,,0,0,0,,0,1,0,2,0,0,0,0,0,0,59,95%,0,0%,1,4%,True,Zach Ertz,True,25,20
2020.0,2020-10-11,5.0,5.0,29.336,PHI,PIT,L 29-38,True,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,95%,0,0%,0,0%,True,Zach Ertz,False,29,38
2020.0,2020-10-18,6.0,6.0,29.343,PHI,BAL,L 28-30,True,10,4,33,8.25,0,40.0%,3.30,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,48,67%,0,0%,0,0%,False,Zach Ertz,False,28,30
2020.0,2020-10-22,7.0,7.0,,PHI,NYG,W 22-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Zach Ertz,True,22,21
2020.0,2020-11-01,8.0,8.0,,PHI,DAL,W 23-9,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Zach Ertz,True,23,9
2020.0,2020-11-15,9.0,10.0,,PHI,NYG,L 17-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Zach Ertz,False,17,27
2020.0,2020-11-22,10.0,11.0,,PHI,CLE,L 17-22,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Zach Ertz,False,17,22
2020.0,2020-11-30,11.0,12.0,,PHI,SEA,L 17-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Zach Ertz,False,17,23
2020.0,2020-12-06,12.0,13.0,30.026,PHI,GNB,L 16-30,True,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,27,44%,0,0%,0,0%,True,Zach Ertz,False,16,30
2020.0,2020-12-13,13.0,14.0,30.033,PHI,NOR,W 24-21,True,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,50,72%,0,0%,0,0%,False,Zach Ertz,True,24,21
2020.0,2020-12-20,14.0,15.0,30.04,PHI,ARI,L 26-33,True,7,2,69,34.50,0,28.6%,9.86,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,63,75%,0,0%,3,10%,True,Zach Ertz,False,26,33
2020.0,2020-12-27,15.0,16.0,30.047,PHI,DAL,L 17-37,True,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,62,85%,0,0%,0,0%,True,Zach Ertz,False,17,37
2020.0,2021-01-03,16.0,17.0,30.054,PHI,WAS,L 14-20,True,6,3,16,5.33,0,50.0%,2.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,61,90%,0,0%,0,0%,False,Zach Ertz,False,14,20
2021.0,2021-09-12,1.0,1.0,30.306,PHI,ATL,W 32-6,False,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,41,58%,0,0%,0,0%,True,Zach Ertz,True,32,6
2021.0,2021-09-19,2.0,2.0,30.313,PHI,SFO,L 11-17,True,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,37,64%,0,0%,0,0%,False,Zach Ertz,False,11,17
2021.0,2021-09-27,3.0,3.0,30.321,PHI,DAL,L 21-41,False,7,4,53,13.25,1,57.1%,7.57,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,30,52%,0,0%,0,0%,True,Zach Ertz,False,21,41
2021.0,2021-10-03,4.0,4.0,30.327,PHI,KAN,L 30-42,False,8,6,60,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,37,50%,0,0%,0,0%,False,Zach Ertz,False,30,42
2021.0,2021-10-10,5.0,5.0,30.334,PHI,CAR,W 21-18,True,6,1,7,7.00,0,16.7%,1.17,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,40,60%,0,0%,0,0%,True,Zach Ertz,True,21,18
2021.0,2021-10-14,6.0,6.0,30.338,PHI,TAM,L 22-28,True,6,4,29,7.25,1,66.7%,4.83,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,46,88%,0,0%,0,0%,False,Zach Ertz,False,22,28
2021.0,2021-10-17,6.0,6.0,,ARI,CLE,W 37-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Zach Ertz,True,37,14
2021.0,2021-10-24,7.0,7.0,30.348,ARI,HOU,W 31-5,True,5,3,66,22.00,1,60.0%,13.20,1,4,4.00,0,0,0,,0,,1,6,0,0,0,0,0,0,35,49%,0,0%,0,0%,False,Zach Ertz,True,31,5
2021.0,2021-10-28,8.0,8.0,30.352,ARI,GNB,L 21-24,True,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,43,73%,0,0%,0,0%,False,Zach Ertz,False,21,24
2021.0,2021-11-07,9.0,9.0,30.362,ARI,SFO,W 31-17,True,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,80%,0,0%,1,4%,True,Zach Ertz,True,31,17
2021.0,2021-11-14,10.0,10.0,31.004,ARI,CAR,L 10-34,True,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,45,82%,0,0%,0,0%,False,Zach Ertz,False,10,34
2021.0,2021-11-21,11.0,11.0,31.011,ARI,SEA,W 23-13,True,9,8,88,11.00,2,88.9%,9.78,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,63,76%,0,0%,0,0%,True,Zach Ertz,True,23,13
2021.0,2021-12-05,12.0,13.0,31.025,ARI,CHI,W 33-22,True,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,41,77%,0,0%,0,0%,True,Zach Ertz,True,33,22
2021.0,2021-12-13,13.0,14.0,31.033,ARI,LAR,L 23-30,True,7,5,42,8.40,0,71.4%,6.00,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,65,83%,0,0%,0,0%,False,Zach Ertz,False,23,30
2021.0,2021-12-19,14.0,15.0,31.039,ARI,DET,L 12-30,True,11,6,74,12.33,0,54.5%,6.73,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,67,89%,0,0%,0,0%,True,Zach Ertz,False,12,30
2021.0,2021-12-25,15.0,16.0,31.045,ARI,IND,L 16-22,True,13,8,54,6.75,0,61.5%,4.15,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,63,97%,0,0%,0,0%,False,Zach Ertz,False,16,22
2021.0,2022-01-02,16.0,17.0,31.053,ARI,DAL,W 25-22,True,9,7,41,5.86,0,77.8%,4.56,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,70,91%,0,0%,0,0%,True,Zach Ertz,True,25,22
2021.0,2022-01-09,17.0,18.0,31.06,ARI,SEA,L 30-38,True,10,7,84,12.00,0,70.0%,8.40,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,70,92%,0,0%,0,0%,False,Zach Ertz,False,30,38
,134 Games,,,,,,69-64-1,False,949,635,6841,10.77,41,66.9%,7.21,1,4,4.00,0,3,17,5.67,0,2,41,250,5,4,0,1,9,0,,,,,,,False,Zach Ertz,False,64,1
