Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-12-18,14.0,15.0,,IND,MIN,W 34-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Donte Moncrief,True,34,6
2016.0,2016-12-24,15.0,16.0,23.14,IND,OAK,L 25-33,True,3,2,30,15.00,1,66.7%,10.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,36,65%,0,0%,0,0%,True,Donte Moncrief,False,25,33
2016.0,2017-01-01,16.0,17.0,,IND,JAX,W 24-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Donte Moncrief,True,24,20
2017.0,2017-09-10,1.0,1.0,24.035,IND,LAR,L 9-46,True,4,1,50,50.00,0,25.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,90%,0,0%,0,0%,True,Donte Moncrief,False,9,46
2017.0,2017-09-17,2.0,2.0,24.042,IND,ARI,L 13-16,True,8,2,18,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,75%,0,0%,0,0%,False,Donte Moncrief,False,13,16
2017.0,2017-09-24,3.0,3.0,24.049,IND,CLE,W 31-28,False,3,2,44,22.00,0,66.7%,14.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,88%,0,0%,3,9%,False,Donte Moncrief,True,31,28
2017.0,2017-10-01,4.0,4.0,24.056,IND,SEA,L 18-46,False,3,3,30,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,72%,0,0%,0,0%,True,Donte Moncrief,False,18,46
2017.0,2017-10-08,5.0,5.0,24.063,IND,SFO,W 26-23,True,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,70%,0,0%,2,6%,False,Donte Moncrief,True,26,23
2017.0,2017-10-16,6.0,6.0,24.071,IND,TEN,L 22-36,True,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,72%,0,0%,0,0%,True,Donte Moncrief,False,22,36
2017.0,2017-10-22,7.0,7.0,24.077,IND,JAX,L 0-27,True,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,78%,0,0%,0,0%,False,Donte Moncrief,False,0,27
