Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2010,2010-10-24,6,7,33.082,NWE,@,SDG,W 23-20,True,19,32,59.38,159,1,0,82.7,4,31,4.97,5.59,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2010,2010-10-31,7,8,33.089,NWE,,MIN,W 28-18,True,16,27,59.26,240,1,0,100.8,0,0,8.89,9.63,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2010,2010-11-07,8,9,33.096,NWE,@,CLE,L 14-34,True,19,36,52.78,224,2,0,90.5,1,9,6.22,7.33,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2010,2010-11-14,9,10,33.103,NWE,@,PIT,W 39-26,True,30,43,69.77,350,3,0,117.4,0,0,8.14,9.53,1,3,3.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2010,2010-11-21,10,11,33.110,NWE,,IND,W 31-28,True,19,25,76.00,186,2,0,123.1,1,8,7.44,9.04,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-5,0,0,0,,0,,,,,,,False,Tom Brady
2010,2010-11-25,11,12,33.114,NWE,@,DET,W 45-24,True,21,27,77.78,341,4,0,158.3,1,3,12.63,15.59,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2010,2010-12-06,12,13,33.125,NWE,,NYJ,W 45-3,True,21,29,72.41,326,4,0,148.9,3,22,11.24,14.00,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2010,2010-12-12,13,14,33.131,NWE,@,CHI,W 36-7,True,27,40,67.50,369,2,0,113.4,3,18,9.23,10.23,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2010,2010-12-19,14,15,33.138,NWE,,GNB,W 31-27,True,15,24,62.50,163,2,0,110.2,3,27,6.79,8.46,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,False,Tom Brady
2010,2010-12-26,15,16,33.145,NWE,@,BUF,W 34-3,True,15,27,55.56,140,3,0,107.0,1,9,5.19,7.41,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2010,2011-01-02,16,17,33.152,NWE,,MIA,W 38-7,True,10,16,62.50,199,2,0,145.6,0,0,12.44,14.94,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-09-12,1,1,34.040,NWE,@,MIA,W 38-24,True,32,48,66.67,517,4,1,121.6,1,1,10.77,11.50,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-09-18,2,2,34.046,NWE,,SDG,W 35-21,True,31,40,77.50,423,3,0,135.7,2,13,10.58,12.08,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-09-25,3,3,34.053,NWE,@,BUF,L 31-34,True,30,45,66.67,387,4,4,86.1,0,0,8.60,6.38,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-10-02,4,4,34.060,NWE,@,OAK,W 31-19,True,16,30,53.33,226,2,0,100.1,1,0,7.53,8.87,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-10-09,5,5,34.067,NWE,,NYJ,W 30-21,True,24,33,72.73,321,1,1,100.7,4,27,9.73,8.97,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-10-16,6,6,34.074,NWE,,DAL,W 20-16,True,27,41,65.85,289,2,2,82.3,3,19,7.05,5.83,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-10-30,7,8,34.088,NWE,@,PIT,L 17-25,True,24,35,68.57,198,2,0,101.8,3,28,5.66,6.80,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-11-06,8,9,34.095,NWE,,NYG,L 20-24,True,28,49,57.14,342,2,2,75.4,2,10,6.98,5.96,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-11-13,9,10,34.102,NWE,@,NYJ,W 37-16,True,26,39,66.67,329,3,0,118.4,0,0,8.44,9.97,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-3,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-11-21,10,11,34.110,NWE,,KAN,W 34-3,True,15,27,55.56,234,2,0,109.2,3,11,8.67,10.15,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-11-27,11,12,34.116,NWE,@,PHI,W 38-20,True,24,34,70.59,361,3,0,134.6,1,8,10.62,12.38,5,28,5.60,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-12-04,12,13,34.123,NWE,,IND,W 31-24,True,29,38,76.32,289,2,0,114.9,1,0,7.61,8.66,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2011-12-11,13,14,34.130,NWE,@,WAS,W 34-27,True,22,37,59.46,357,3,1,107.6,1,5,9.65,10.05,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-12-18,14,15,34.137,NWE,@,DEN,W 41-23,True,23,34,67.65,320,2,0,117.3,2,10,9.41,10.59,6,2,0.33,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,-5,0,0,0,,0,,,,,,,True,Tom Brady
2011,2011-12-24,15,16,34.143,NWE,,MIA,W 27-24,True,27,46,58.70,304,1,0,85.8,4,23,6.61,7.04,9,17,1.89,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,0,0,,0,,,,,,,False,Tom Brady
2011,2012-01-01,16,17,34.151,NWE,,BUF,W 49-21,True,23,35,65.71,338,3,1,113.7,4,18,9.66,10.09,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,False,Tom Brady
2012,2012-09-09,1,1,35.037,NWE,@,TEN,W 34-13,True,23,31,74.19,236,2,0,117.1,1,8,7.61,8.90,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,100%,0,0%,0,0%,True,Tom Brady
2012,2012-09-16,2,2,35.044,NWE,,ARI,L 18-20,True,28,46,60.87,316,1,1,79.6,4,19,6.87,6.33,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,80,100%,0,0%,0,0%,False,Tom Brady
2012,2012-09-23,3,3,35.051,NWE,@,BAL,L 30-31,True,28,41,68.29,335,1,0,101.2,2,16,8.17,8.66,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-3,0,0,0,,0,82,100%,0,0%,0,0%,True,Tom Brady
2012,2012-09-30,4,4,35.058,NWE,@,BUF,W 52-28,True,22,36,61.11,340,3,0,120.1,1,7,9.44,11.11,1,4,4.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,77,100%,0,0%,0,0%,True,Tom Brady
2012,2012-10-07,5,5,35.065,NWE,,DEN,W 31-21,True,23,31,74.19,223,1,0,104.6,4,30,7.19,7.84,4,-2,-0.50,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,0,0,,0,95,100%,0,0%,0,0%,False,Tom Brady
2012,2012-10-14,6,6,35.072,NWE,@,SEA,L 23-24,True,36,58,62.07,395,2,2,79.3,1,7,6.81,5.95,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,86,100%,0,0%,0,0%,True,Tom Brady
2012,2012-10-21,7,7,35.079,NWE,,NYJ,W 29-26,True,26,42,61.90,259,2,0,95.2,1,9,6.17,7.12,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,79,100%,0,0%,0,0%,False,Tom Brady
2012,2012-10-28,8,8,35.086,NWE,@,STL,W 45-7,True,23,35,65.71,304,4,0,131.1,0,0,8.69,10.97,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,61,86%,0,0%,0,0%,True,Tom Brady
2012,2012-11-11,9,10,35.100,NWE,,BUF,W 37-31,True,23,38,60.53,237,2,0,96.1,1,7,6.24,7.29,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,72,100%,0,0%,0,0%,False,Tom Brady
2012,2012-11-18,10,11,35.107,NWE,,IND,W 59-24,True,24,35,68.57,331,3,0,127.2,0,0,9.46,11.17,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,58,95%,0,0%,0,0%,False,Tom Brady
2012,2012-11-22,11,12,35.111,NWE,@,NYJ,W 49-19,True,18,27,66.67,323,3,0,144.5,0,0,11.96,14.19,3,5,1.67,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,65,96%,0,0%,0,0%,True,Tom Brady
2012,2012-12-02,12,13,35.121,NWE,@,MIA,W 23-16,True,24,40,60.00,238,1,1,74.8,4,25,5.95,5.33,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,81,100%,0,0%,0,0%,True,Tom Brady
2012,2012-12-10,13,14,35.129,NWE,,HOU,W 42-14,True,21,35,60.00,296,4,0,125.4,1,7,8.46,10.74,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,68,89%,0,0%,0,0%,False,Tom Brady
2012,2012-12-16,14,15,35.135,NWE,,SFO,L 34-41,True,36,65,55.38,443,1,2,68.9,3,18,6.82,5.74,3,11,3.67,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,0,0,,0,94,100%,0,0%,0,0%,False,Tom Brady
2012,2012-12-23,15,16,35.142,NWE,@,JAX,W 23-16,True,24,41,58.54,267,2,2,73.9,3,21,6.51,5.29,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,73,100%,0,0%,0,0%,True,Tom Brady
2012,2012-12-30,16,17,35.149,NWE,,MIA,W 28-0,True,22,36,61.11,284,2,0,104.4,1,8,7.89,9.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,77,100%,0,0%,0,0%,False,Tom Brady
2013,2013-09-08,1,1,36.036,NWE,@,BUF,W 23-21,True,29,52,55.77,288,2,1,76.4,3,15,5.54,5.44,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,91,100%,0,0%,0,0%,True,Tom Brady
2013,2013-09-12,2,2,36.040,NWE,,NYJ,W 13-10,True,19,39,48.72,185,1,0,71.0,1,7,4.74,5.26,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,65,100%,0,0%,0,0%,False,Tom Brady
2013,2013-09-22,3,3,36.050,NWE,,TAM,W 23-3,True,25,36,69.44,225,2,1,92.9,3,23,6.25,6.11,5,5,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,74,100%,0,0%,0,0%,False,Tom Brady
2013,2013-09-29,4,4,36.057,NWE,@,ATL,W 30-23,True,20,31,64.52,316,2,0,119.8,0,0,10.19,11.48,5,-2,-0.40,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,0,0,,0,66,100%,0,0%,0,0%,True,Tom Brady
2013,2013-10-06,5,5,36.064,NWE,@,CIN,L 6-13,True,18,38,47.37,197,0,1,52.2,4,31,5.18,4.00,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,63,100%,0,0%,0,0%,True,Tom Brady
2013,2013-10-13,6,6,36.071,NWE,,NOR,W 30-27,True,25,43,58.14,269,1,1,74.7,5,34,6.26,5.67,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,87,100%,0,0%,0,0%,False,Tom Brady
2013,2013-10-20,7,7,36.078,NWE,@,NYJ,L 27-30,True,22,46,47.83,228,0,1,53.5,4,23,4.96,3.98,0,0,,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,0,0,0,0,,0,75,100%,0,0%,0,0%,True,Tom Brady
2013,2013-10-27,8,8,36.085,NWE,,MIA,W 27-17,True,13,22,59.09,116,1,1,69.5,3,16,5.27,4.14,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,66,100%,0,0%,0,0%,False,Tom Brady
2013,2013-11-03,9,9,36.092,NWE,,PIT,W 55-31,True,23,33,69.70,432,4,0,151.8,3,19,13.09,15.52,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,76,100%,0,0%,0,0%,False,Tom Brady
2013,2013-11-18,10,11,36.107,NWE,@,CAR,L 20-24,True,29,40,72.50,296,1,1,91.2,2,13,7.40,6.78,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,72,100%,0,0%,0,0%,True,Tom Brady
2013,2013-11-24,11,12,36.113,NWE,,DEN,W 34-31,True,34,50,68.00,344,3,0,107.4,3,20,6.88,8.08,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,1,0,0,0,0,,0,87,100%,0,0%,0,0%,False,Tom Brady
2013,2013-12-01,12,13,36.120,NWE,@,HOU,W 34-31,True,29,41,70.73,371,2,1,104.8,1,6,9.05,8.93,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,70,100%,0,0%,0,0%,True,Tom Brady
2013,2013-12-08,13,14,36.127,NWE,,CLE,W 27-26,True,32,52,61.54,418,2,1,91.7,4,21,8.04,7.94,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,83,100%,0,0%,0,0%,False,Tom Brady
2013,2013-12-15,14,15,36.134,NWE,@,MIA,L 20-24,True,34,55,61.82,364,2,1,85.7,1,7,6.62,6.53,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,80,100%,0,0%,0,0%,True,Tom Brady
2013,2013-12-22,15,16,36.141,NWE,@,BAL,W 41-7,True,14,26,53.85,172,1,0,87.3,2,14,6.62,7.38,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,100%,0,0%,0,0%,True,Tom Brady
2013,2013-12-29,16,17,36.148,NWE,,BUF,W 34-20,True,14,24,58.33,122,1,1,68.4,1,7,5.08,4.04,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-9,0,1,32,32.00,0,75,100%,0,0%,0,0%,False,Tom Brady
2014,2014-09-07,1,1,37.035,NWE,@,MIA,L 20-33,True,29,56,51.79,249,1,0,69.7,4,23,4.45,4.80,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,0,0,,0,86,100%,0,0%,0,0%,True,Tom Brady
2014,2014-09-14,2,2,37.042,NWE,@,MIN,W 30-7,True,14,21,66.67,149,1,0,103.1,1,7,7.10,8.05,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,65,100%,0,0%,0,0%,True,Tom Brady
2014,2014-09-21,3,3,37.049,NWE,,OAK,W 16-9,True,24,37,64.86,234,1,0,91.5,2,13,6.32,6.86,3,-7,-2.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,75,100%,0,0%,0,0%,False,Tom Brady
2014,2014-09-29,4,4,37.057,NWE,@,KAN,L 14-41,True,14,23,60.87,159,1,2,59.9,2,8,6.91,3.87,0,0,,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,0,0,,0,38,76%,0,0%,0,0%,True,Tom Brady
2014,2014-10-05,5,5,37.063,NWE,,CIN,W 43-17,True,23,35,65.71,292,2,0,110.7,1,7,8.34,9.49,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,83,97%,0,0%,0,0%,False,Tom Brady
2014,2014-10-12,6,6,37.070,NWE,@,BUF,W 37-22,True,27,37,72.97,361,4,0,139.6,2,15,9.76,11.92,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,71,100%,0,0%,0,0%,True,Tom Brady
2014,2014-10-16,7,7,37.074,NWE,,NYJ,W 27-25,True,20,37,54.05,261,3,0,103.5,1,1,7.05,8.68,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,57,100%,0,0%,0,0%,False,Tom Brady
2014,2014-10-26,8,8,37.084,NWE,,CHI,W 51-23,True,30,35,85.71,354,5,0,148.4,0,0,10.11,12.97,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-4,0,0,0,,0,67,91%,0,0%,0,0%,False,Tom Brady
2014,2014-11-02,9,9,37.091,NWE,,DEN,W 43-21,True,33,53,62.26,333,4,1,97.4,1,1,6.28,6.94,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,84,100%,0,0%,0,0%,False,Tom Brady
2014,2014-11-16,10,11,37.105,NWE,@,IND,W 42-20,True,19,30,63.33,257,2,2,85.0,0,0,8.57,6.90,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,70,91%,0,0%,0,0%,True,Tom Brady
2014,2014-11-23,11,12,37.112,NWE,,DET,W 34-9,True,38,53,71.70,349,2,1,94.0,0,0,6.58,6.49,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,78,100%,0,0%,0,0%,False,Tom Brady
2014,2014-11-30,12,13,37.119,NWE,@,GNB,L 21-26,True,22,35,62.86,245,2,0,102.7,1,9,7.00,8.14,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,56,100%,0,0%,0,0%,True,Tom Brady
2014,2014-12-07,13,14,37.126,NWE,@,SDG,W 23-14,True,28,44,63.64,317,2,1,90.8,1,7,7.20,7.09,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,77,100%,0,0%,0,0%,True,Tom Brady
2014,2014-12-14,14,15,37.133,NWE,,MIA,W 41-13,True,21,35,60.00,287,2,1,93.4,0,0,8.20,8.06,3,18,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,60,92%,0,0%,0,0%,False,Tom Brady
2014,2014-12-21,15,16,37.140,NWE,@,NYJ,W 17-16,True,23,35,65.71,182,1,1,76.1,4,36,5.20,4.49,7,10,1.43,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,100%,0,0%,0,0%,True,Tom Brady
2014,2014-12-28,16,17,37.147,NWE,,BUF,L 9-17,True,8,16,50.00,80,0,0,64.6,1,7,5.00,5.00,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,32,48%,0,0%,0,0%,False,Tom Brady
2015,2015-09-10,1,1,38.038,NWE,,PIT,W 28-21,True,25,32,78.13,288,4,0,143.7,2,7,9.00,11.50,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,61,100%,0,0%,0,0%,False,Tom Brady
2015,2015-09-20,2,2,38.048,NWE,@,BUF,W 40-32,True,38,59,64.41,466,3,0,105.6,2,15,7.90,8.92,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,0,0,,0,86,100%,0,0%,0,0%,True,Tom Brady
2015,2015-09-27,3,3,38.055,NWE,,JAX,W 51-17,True,33,42,78.57,358,2,0,118.1,2,12,8.52,9.48,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,78,98%,0,0%,0,0%,False,Tom Brady
2015,2015-10-11,4,5,38.069,NWE,@,DAL,W 30-6,True,20,27,74.07,275,2,0,130.9,5,28,10.19,11.67,2,3,1.50,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,0,0,,0,57,97%,0,0%,0,0%,True,Tom Brady
2015,2015-10-18,5,6,38.076,NWE,@,IND,W 34-27,True,23,37,62.16,312,3,1,104.8,2,11,8.43,8.84,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,68,100%,0,0%,0,0%,True,Tom Brady
2015,2015-10-25,6,7,38.083,NWE,,NYJ,W 30-23,True,34,54,62.96,355,2,0,94.3,3,18,6.57,7.31,4,15,3.75,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,0,0,0,0,,0,67,100%,0,0%,0,0%,False,Tom Brady
2015,2015-10-29,7,8,38.087,NWE,,MIA,W 36-7,True,26,38,68.42,356,4,0,133.2,2,14,9.37,11.47,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,68,94%,0,0%,0,0%,False,Tom Brady
2015,2015-11-08,8,9,38.097,NWE,,WAS,W 27-10,True,26,39,66.67,299,2,1,96.0,0,0,7.67,7.54,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,79,99%,0,0%,0,0%,False,Tom Brady
2015,2015-11-15,9,10,38.104,NWE,@,NYG,W 27-26,True,26,42,61.90,334,2,1,92.8,3,5,7.95,7.83,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,0,0,,0,72,100%,0,0%,0,0%,True,Tom Brady
2015,2015-11-23,10,11,38.112,NWE,,BUF,W 20-13,True,20,39,51.28,277,1,1,72.3,1,6,7.10,6.46,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,100%,0,0%,0,0%,False,Tom Brady
2015,2015-11-29,11,12,38.118,NWE,@,DEN,L 24-30,True,23,42,54.76,280,3,0,99.3,3,18,6.67,8.10,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,66,100%,0,0%,0,0%,True,Tom Brady
2015,2015-12-06,12,13,38.125,NWE,,PHI,L 28-35,True,29,56,51.79,312,3,2,71.4,4,24,5.57,5.04,6,17,2.83,1,1,1,36,36.00,0,100.0%,36.00,1,6,0,0,0,0,0,0,0,0,,0,89,100%,0,0%,0,0%,False,Tom Brady
2015,2015-12-13,13,14,38.132,NWE,@,HOU,W 27-6,True,22,30,73.33,226,2,0,116.8,3,29,7.53,8.87,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,67,100%,0,0%,0,0%,True,Tom Brady
2015,2015-12-20,14,15,38.139,NWE,,TEN,W 33-16,True,23,35,65.71,267,2,0,107.7,2,14,7.63,8.77,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,66,100%,0,0%,0,0%,False,Tom Brady
2015,2015-12-27,15,16,38.146,NWE,@,NYJ,L 20-26,True,22,31,70.97,231,1,1,89.6,2,10,7.45,6.65,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,56,100%,0,0%,0,0%,True,Tom Brady
2015,2016-01-03,16,17,38.153,NWE,@,MIA,L 10-20,True,12,21,57.14,134,0,0,76.3,2,14,6.38,6.38,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,0,0,,0,56,93%,0,0%,0,0%,True,Tom Brady
2016,2016-09-11,1,1,,NWE,@,ARI,W 23-21,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,Tom Brady
2016,2016-09-18,2,2,,NWE,,MIA,W 31-24,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Tom Brady
2016,2016-09-22,3,3,,NWE,,HOU,W 27-0,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Tom Brady
2016,2016-10-02,4,4,,NWE,,BUF,L 0-16,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,Tom Brady
2016,2016-10-09,5,5,39.067,NWE,@,CLE,W 33-13,True,28,40,70.00,406,3,0,127.7,1,3,10.15,11.65,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,71,89%,0,0%,0,0%,True,Tom Brady
2016,2016-10-16,6,6,39.074,NWE,,CIN,W 35-17,True,29,35,82.86,376,3,0,140.0,3,18,10.74,12.46,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,0,0,,0,64,100%,0,0%,0,0%,False,Tom Brady
