Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-10-23,6.0,7.0,27.214,MIA,DEN,L 15-18,True,9,6,61,10.17,0,66.7%,6.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Brandon Marshall,False,15,18
2011.0,2011-10-30,7.0,8.0,27.221,MIA,NYG,L 17-20,True,6,4,55,13.75,0,66.7%,9.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Brandon Marshall,False,17,20
2011.0,2011-11-06,8.0,9.0,27.228,MIA,KAN,W 31-3,True,11,8,106,13.25,1,72.7%,9.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Brandon Marshall,True,31,3
2011.0,2011-11-13,9.0,10.0,27.235,MIA,WAS,W 20-9,True,9,7,98,14.00,0,77.8%,10.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Brandon Marshall,True,20,9
2011.0,2011-11-20,10.0,11.0,27.242,MIA,BUF,W 35-8,True,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,Brandon Marshall,True,35,8
2011.0,2011-11-24,11.0,12.0,27.246,MIA,DAL,L 19-20,True,10,5,103,20.60,1,50.0%,10.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Brandon Marshall,False,19,20
2011.0,2011-12-04,12.0,13.0,27.256,MIA,OAK,W 34-14,True,6,4,60,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Brandon Marshall,True,34,14
2011.0,2011-12-11,13.0,14.0,27.263,MIA,PHI,L 10-26,True,8,4,27,6.75,1,50.0%,3.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Brandon Marshall,False,10,26
2011.0,2011-12-18,14.0,15.0,27.27,MIA,BUF,W 30-23,True,8,3,84,28.00,1,37.5%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,True,Brandon Marshall,True,30,23
2011.0,2011-12-24,15.0,16.0,27.276,MIA,NWE,L 24-27,True,11,6,143,23.83,1,54.5%,13.00,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Brandon Marshall,False,24,27
2011.0,2012-01-01,16.0,17.0,27.284,MIA,NYJ,W 19-17,True,8,5,50,10.00,0,62.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Brandon Marshall,True,19,17
2012.0,2012-09-09,1.0,1.0,28.17,CHI,IND,W 41-21,True,15,9,119,13.22,1,60.0%,7.93,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,92%,0,0%,0,0%,False,Brandon Marshall,True,41,21
2012.0,2012-09-13,2.0,2.0,28.174,CHI,GNB,L 10-23,True,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,Brandon Marshall,False,10,23
2012.0,2012-09-23,3.0,3.0,28.184,CHI,STL,W 23-6,True,11,5,71,14.20,0,45.5%,6.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,91%,0,0%,0,0%,False,Brandon Marshall,True,23,6
2012.0,2012-10-01,4.0,4.0,28.192,CHI,DAL,W 34-18,True,8,7,138,19.71,1,87.5%,17.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,95%,0,0%,0,0%,True,Brandon Marshall,True,34,18
2012.0,2012-10-07,5.0,5.0,28.198,CHI,JAX,W 41-3,True,17,12,144,12.00,1,70.6%,8.47,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,65,87%,0,0%,0,0%,True,Brandon Marshall,True,41,3
2012.0,2012-10-22,6.0,7.0,28.213,CHI,DET,W 13-7,True,10,6,81,13.50,1,60.0%,8.10,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,97%,0,0%,0,0%,False,Brandon Marshall,True,13,7
2012.0,2012-10-28,7.0,8.0,28.219,CHI,CAR,W 23-22,True,14,9,98,10.89,0,64.3%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,96%,0,0%,0,0%,False,Brandon Marshall,True,23,22
2012.0,2012-11-04,8.0,9.0,28.226,CHI,TEN,W 51-20,True,10,9,122,13.56,3,90.0%,12.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,3,18,0.0,0,0,0,,,0,0,0,0,0,0,56,81%,0,0%,0,0%,True,Brandon Marshall,True,51,20
2012.0,2012-11-11,9.0,10.0,28.233,CHI,HOU,L 6-13,True,13,8,107,13.38,0,61.5%,8.23,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,95%,0,0%,0,0%,False,Brandon Marshall,False,6,13
2012.0,2012-11-19,10.0,11.0,28.241,CHI,SFO,L 7-32,True,4,2,21,10.50,1,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,92%,0,0%,0,0%,True,Brandon Marshall,False,7,32
2012.0,2012-11-25,11.0,12.0,28.247,CHI,MIN,W 28-10,True,17,12,92,7.67,0,70.6%,5.41,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,93%,0,0%,0,0%,False,Brandon Marshall,True,28,10
2012.0,2012-12-02,12.0,13.0,28.254,CHI,SEA,L 17-23,True,14,10,165,16.50,0,71.4%,11.79,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,56,90%,0,0%,0,0%,False,Brandon Marshall,False,17,23
2012.0,2012-12-09,13.0,14.0,28.261,CHI,MIN,L 14-21,True,19,10,160,16.00,1,52.6%,8.42,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,74,95%,0,0%,0,0%,True,Brandon Marshall,False,14,21
2012.0,2012-12-16,14.0,15.0,28.268,CHI,GNB,L 13-21,True,7,6,56,9.33,1,85.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,51,94%,0,0%,0,0%,False,Brandon Marshall,False,13,21
2012.0,2012-12-23,15.0,16.0,28.275,CHI,ARI,W 28-13,True,14,6,68,11.33,1,42.9%,4.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,90%,1,1%,1,3%,True,Brandon Marshall,True,28,13
2012.0,2012-12-30,16.0,17.0,28.282,CHI,DET,W 26-24,True,14,5,42,8.40,0,35.7%,3.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,96%,0,0%,0,0%,True,Brandon Marshall,True,26,24
2013.0,2013-09-08,1.0,1.0,29.169,CHI,CIN,W 24-21,True,10,8,104,13.00,1,80.0%,10.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,63,98%,0,0%,0,0%,False,Brandon Marshall,True,24,21
2013.0,2013-09-15,2.0,2.0,29.176,CHI,MIN,W 31-30,True,10,7,113,16.14,1,70.0%,11.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,93%,0,0%,0,0%,False,Brandon Marshall,True,31,30
2013.0,2013-09-22,3.0,3.0,29.183,CHI,PIT,W 40-23,True,8,5,52,10.40,0,62.5%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,87%,0,0%,0,0%,True,Brandon Marshall,True,40,23
2013.0,2013-09-29,4.0,4.0,29.19,CHI,DET,L 32-40,True,14,7,79,11.29,0,50.0%,5.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,68,94%,0,0%,0,0%,True,Brandon Marshall,False,32,40
2013.0,2013-10-06,5.0,5.0,29.197,CHI,NOR,L 18-26,True,5,4,30,7.50,1,80.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,96%,0,0%,0,0%,False,Brandon Marshall,False,18,26
2013.0,2013-10-10,6.0,6.0,29.201,CHI,NYG,W 27-21,True,11,9,87,9.67,2,81.8%,7.91,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,67,99%,0,0%,0,0%,False,Brandon Marshall,True,27,21
2013.0,2013-10-20,7.0,7.0,29.211,CHI,WAS,L 41-45,True,10,6,75,12.50,0,60.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,98%,0,0%,0,0%,True,Brandon Marshall,False,41,45
2013.0,2013-11-04,8.0,9.0,29.226,CHI,GNB,W 27-20,True,13,7,107,15.29,1,53.8%,8.23,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,71,92%,0,0%,0,0%,True,Brandon Marshall,True,27,20
2013.0,2013-11-10,9.0,10.0,29.232,CHI,DET,L 19-21,True,12,7,139,19.86,2,58.3%,11.58,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,68,91%,0,0%,0,0%,False,Brandon Marshall,False,19,21
2013.0,2013-11-17,10.0,11.0,29.239,CHI,BAL,W 23-20,True,10,4,42,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,100%,0,0%,0,0%,False,Brandon Marshall,True,23,20
2013.0,2013-11-24,11.0,12.0,29.246,CHI,STL,L 21-42,True,12,10,117,11.70,1,83.3%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,71,90%,0,0%,0,0%,True,Brandon Marshall,False,21,42
2013.0,2013-12-01,12.0,13.0,29.253,CHI,MIN,L 20-23,True,9,4,45,11.25,0,44.4%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,96%,0,0%,0,0%,True,Brandon Marshall,False,20,23
2013.0,2013-12-09,13.0,14.0,29.261,CHI,DAL,W 45-28,True,8,6,100,16.67,0,75.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,68,94%,0,0%,2,7%,False,Brandon Marshall,True,45,28
2013.0,2013-12-15,14.0,15.0,29.267,CHI,CLE,W 38-31,True,13,6,95,15.83,1,46.2%,7.31,0,0,,0,0,0,,0,0,0,,0,0,,,1,-8,-8.00,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,60,90%,0,0%,1,3%,True,Brandon Marshall,True,38,31
2013.0,2013-12-22,15.0,16.0,29.274,CHI,PHI,L 11-54,True,9,4,36,9.00,1,44.4%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,80%,0,0%,0,0%,True,Brandon Marshall,False,11,54
2013.0,2013-12-29,16.0,17.0,29.281,CHI,GNB,L 28-33,True,10,6,74,12.33,1,60.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,100%,0,0%,0,0%,False,Brandon Marshall,False,28,33
2014.0,2014-09-07,1.0,1.0,30.168,CHI,BUF,L 20-23,True,12,8,71,8.88,1,66.7%,5.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,69,93%,0,0%,0,0%,False,Brandon Marshall,False,20,23
2014.0,2014-09-14,2.0,2.0,30.175,CHI,SFO,W 28-20,True,8,5,48,9.60,3,62.5%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,3,18,0.0,0,0,0,0,0,0,0,0,1,0,0,58,98%,0,0%,0,0%,True,Brandon Marshall,True,28,20
2014.0,2014-09-22,3.0,3.0,30.183,CHI,NYJ,W 27-19,True,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,77%,0,0%,0,0%,True,Brandon Marshall,True,27,19
2014.0,2014-09-28,4.0,4.0,30.189,CHI,GNB,L 17-38,True,6,2,19,9.50,1,33.3%,3.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,87%,0,0%,0,0%,False,Brandon Marshall,False,17,38
2014.0,2014-10-05,5.0,5.0,30.196,CHI,CAR,L 24-31,True,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,97%,0,0%,0,0%,True,Brandon Marshall,False,24,31
2014.0,2014-10-12,6.0,6.0,30.203,CHI,ATL,W 27-13,True,9,6,113,18.83,0,66.7%,12.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,93%,0,0%,0,0%,True,Brandon Marshall,True,27,13
2014.0,2014-10-19,7.0,7.0,30.21,CHI,MIA,L 14-27,True,10,6,48,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,96%,0,0%,0,0%,False,Brandon Marshall,False,14,27
2014.0,2014-10-26,8.0,8.0,30.217,CHI,NWE,L 23-51,True,10,3,35,11.67,0,30.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,90%,0,0%,0,0%,True,Brandon Marshall,False,23,51
2014.0,2014-11-09,9.0,10.0,30.231,CHI,GNB,L 14-55,True,10,8,112,14.00,1,80.0%,11.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,83%,0,0%,0,0%,True,Brandon Marshall,False,14,55
2014.0,2014-11-16,10.0,11.0,30.238,CHI,MIN,W 21-13,True,10,7,90,12.86,2,70.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,74,96%,0,0%,1,4%,False,Brandon Marshall,True,21,13
2014.0,2014-11-23,11.0,12.0,30.245,CHI,TAM,W 21-13,True,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,98%,0,0%,0,0%,False,Brandon Marshall,True,21,13
2014.0,2014-11-27,12.0,13.0,30.249,CHI,DET,L 17-34,True,11,6,42,7.00,0,54.5%,3.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,92%,0,0%,0,0%,True,Brandon Marshall,False,17,34
2014.0,2014-12-04,13.0,14.0,30.256,CHI,DAL,L 28-41,True,4,3,61,20.33,0,75.0%,15.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,25%,0,0%,0,0%,False,Brandon Marshall,False,28,41
2014.0,2014-12-15,14.0,15.0,,CHI,NOR,L 15-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Brandon Marshall,False,15,31
2014.0,2014-12-21,15.0,16.0,,CHI,DET,L 14-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Brandon Marshall,False,14,20
2014.0,2014-12-28,16.0,17.0,,CHI,MIN,L 9-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Brandon Marshall,False,9,13
2015.0,2015-09-13,1.0,1.0,31.174,NYJ,CLE,W 31-10,True,9,6,62,10.33,1,66.7%,6.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,1,8,0,59,98%,0,0%,0,0%,False,Brandon Marshall,True,31,10
2015.0,2015-09-21,2.0,2.0,31.182,NYJ,IND,W 20-7,True,10,7,101,14.43,1,70.0%,10.10,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,69,100%,0,0%,0,0%,True,Brandon Marshall,True,20,7
2015.0,2015-09-27,3.0,3.0,31.188,NYJ,PHI,L 17-24,True,14,10,109,10.90,1,71.4%,7.79,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,2,1,0,0,0,0,75,99%,0,0%,1,3%,False,Brandon Marshall,False,17,24
2015.0,2015-10-04,4.0,4.0,31.195,NYJ,MIA,W 27-14,True,11,7,128,18.29,0,63.6%,11.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,87%,0,0%,1,3%,True,Brandon Marshall,True,27,14
2015.0,2015-10-18,5.0,6.0,31.209,NYJ,WAS,W 34-20,True,9,7,111,15.86,1,77.8%,12.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,1,1,0,0,0,0,57,85%,0,0%,1,3%,False,Brandon Marshall,True,34,20
2015.0,2015-10-25,6.0,7.0,31.216,NYJ,NWE,L 23-30,True,7,4,67,16.75,0,57.1%,9.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,100%,0,0%,1,3%,True,Brandon Marshall,False,23,30
2015.0,2015-11-01,7.0,8.0,31.223,NYJ,OAK,L 20-34,True,18,9,108,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,90%,0,0%,0,0%,True,Brandon Marshall,False,20,34
2015.0,2015-11-08,8.0,9.0,31.23,NYJ,JAX,W 28-23,True,8,4,44,11.00,1,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,1,0,0,60,92%,0,0%,1,3%,False,Brandon Marshall,True,28,23
2015.0,2015-11-12,9.0,10.0,31.234,NYJ,BUF,L 17-22,True,10,3,23,7.67,1,30.0%,2.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,98%,0,0%,0,0%,False,Brandon Marshall,False,17,22
2015.0,2015-11-22,10.0,11.0,31.244,NYJ,HOU,L 17-24,True,10,5,47,9.40,1,50.0%,4.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,97%,0,0%,0,0%,True,Brandon Marshall,False,17,24
2015.0,2015-11-29,11.0,12.0,31.251,NYJ,MIA,W 38-20,True,11,9,131,14.56,2,81.8%,11.91,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,71,95%,0,0%,2,6%,False,Brandon Marshall,True,38,20
2015.0,2015-12-06,12.0,13.0,31.258,NYJ,NYG,W 23-20,True,13,12,131,10.92,1,92.3%,10.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,76,97%,0,0%,0,0%,True,Brandon Marshall,True,23,20
2015.0,2015-12-13,13.0,14.0,31.265,NYJ,TEN,W 30-8,True,10,6,125,20.83,1,60.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,96%,0,0%,1,4%,False,Brandon Marshall,True,30,8
2015.0,2015-12-19,14.0,15.0,31.271,NYJ,DAL,W 19-16,True,7,4,74,18.50,0,57.1%,10.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,93%,0,0%,0,0%,True,Brandon Marshall,True,19,16
2015.0,2015-12-27,15.0,16.0,31.279,NYJ,NWE,W 26-20,True,10,8,115,14.38,2,80.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,71,100%,0,0%,0,0%,False,Brandon Marshall,True,26,20
2015.0,2016-01-03,16.0,17.0,31.286,NYJ,BUF,L 17-22,True,16,8,126,15.75,1,50.0%,7.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,98%,0,0%,0,0%,True,Brandon Marshall,False,17,22
2016.0,2016-09-11,1.0,1.0,32.172,NYJ,CIN,L 22-23,True,8,3,32,10.67,0,37.5%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,96%,0,0%,0,0%,False,Brandon Marshall,False,22,23
2016.0,2016-09-15,2.0,2.0,32.176,NYJ,BUF,W 37-31,True,9,6,101,16.83,0,66.7%,11.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,92%,0,0%,1,3%,True,Brandon Marshall,True,37,31
2016.0,2016-09-25,3.0,3.0,32.186,NYJ,KAN,L 3-24,True,10,3,27,9.00,0,30.0%,2.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,97%,0,0%,0,0%,True,Brandon Marshall,False,3,24
2016.0,2016-10-02,4.0,4.0,32.193,NYJ,SEA,L 17-27,True,12,4,89,22.25,1,33.3%,7.42,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,63,89%,0,0%,0,0%,False,Brandon Marshall,False,17,27
2016.0,2016-10-09,5.0,5.0,32.2,NYJ,PIT,L 13-31,True,15,8,114,14.25,1,53.3%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,97%,0,0%,0,0%,True,Brandon Marshall,False,13,31
2016.0,2016-10-17,6.0,6.0,32.208,NYJ,ARI,L 3-28,True,6,3,70,23.33,0,50.0%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,98%,0,0%,0,0%,True,Brandon Marshall,False,3,28
2016.0,2016-10-23,7.0,7.0,32.214,NYJ,BAL,W 24-16,True,8,3,39,13.00,0,37.5%,4.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,65,96%,0,0%,0,0%,False,Brandon Marshall,True,24,16
