Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Away_status,Win,Score,Opp Score,Player
1998,1998-09-06,1,1,22.182,PIT,BAL,False,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,20,13,Hines Ward
1998,1998-09-13,2,2,22.189,PIT,CHI,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,False,True,17,12,Hines Ward
1998,1998-09-20,3,3,22.196,PIT,MIA,False,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,0,21,Hines Ward
1998,1998-09-27,4,4,22.203,PIT,SEA,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,False,True,13,10,Hines Ward
1998,1998-10-11,5,6,22.217,PIT,CIN,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,True,False,20,25,Hines Ward
1998,1998-10-26,7,8,22.232,PIT,KAN,False,0,0,0,,0,0.0%,,0,0,,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,20,13,Hines Ward
1998,1998-11-01,8,9,22.238,PIT,TEN,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,False,False,31,41,Hines Ward
1998,1998-11-09,9,10,22.246,PIT,GNB,False,2,2,56,28.00,0,100.0%,28.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,27,20,Hines Ward
1998,1998-11-15,10,11,22.252,PIT,TEN,False,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,14,23,Hines Ward
1998,1998-11-22,11,12,22.259,PIT,JAX,False,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,30,15,Hines Ward
1998,1998-11-26,12,13,22.263,PIT,DET,False,5,2,35,17.50,0,40.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,16,19,Hines Ward
1998,1998-12-06,13,14,22.273,PIT,NWE,False,7,2,19,9.50,0,28.6%,2.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,9,23,Hines Ward
1998,1998-12-13,14,15,22.280,PIT,TAM,False,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,3,16,Hines Ward
1998,1998-12-20,15,16,22.287,PIT,CIN,False,4,1,17,17.00,0,25.0%,4.25,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,24,25,Hines Ward
1998,1998-12-28,16,17,22.295,PIT,JAX,False,5,1,24,24.00,0,20.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,3,21,Hines Ward
1999,1999-09-12,1,1,23.188,PIT,CLE,True,4,3,51,17.00,1,75.0%,12.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,,0,,0,0,0,0,True,True,43,0,Hines Ward
1999,1999-09-19,2,2,23.195,PIT,BAL,True,5,2,31,15.50,0,40.0%,6.20,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,True,True,23,20,Hines Ward
1999,1999-09-26,3,3,23.202,PIT,SEA,True,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,False,False,10,29,Hines Ward
1999,1999-10-03,4,4,23.209,PIT,JAX,True,7,2,19,9.50,0,28.6%,2.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,3,17,Hines Ward
1999,1999-10-10,5,5,23.216,PIT,BUF,True,6,6,67,11.17,1,100.0%,11.17,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,False,21,24,Hines Ward
1999,1999-10-17,6,6,23.223,PIT,CIN,True,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,17,3,Hines Ward
1999,1999-10-25,7,7,23.231,PIT,ATL,True,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,13,9,Hines Ward
1999,1999-11-07,8,9,23.244,PIT,SFO,True,4,4,31,7.75,1,100.0%,7.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,27,6,Hines Ward
1999,1999-11-14,9,10,23.251,PIT,CLE,True,9,4,39,9.75,0,44.4%,4.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,15,16,Hines Ward
1999,1999-11-21,10,11,23.258,PIT,TEN,True,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,True,False,10,16,Hines Ward
1999,1999-11-28,11,12,23.265,PIT,CIN,False,11,7,89,12.71,1,63.6%,8.09,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,1,0,1,0,,0,,0,0,0,0,False,False,20,27,Hines Ward
1999,1999-12-02,12,13,23.269,PIT,JAX,True,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,6,20,Hines Ward
1999,1999-12-12,13,14,23.279,PIT,BAL,True,5,3,43,14.33,1,60.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,False,False,24,31,Hines Ward
1999,1999-12-18,14,15,23.285,PIT,KAN,False,5,4,41,10.25,0,80.0%,8.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,1,0,0,0,0,0,True,False,19,35,Hines Ward
1999,1999-12-26,15,16,23.293,PIT,CAR,True,8,5,40,8.00,1,62.5%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,2,2.00,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,False,True,30,20,Hines Ward
1999,2000-01-02,16,17,23.300,PIT,TEN,True,13,6,68,11.33,1,46.2%,5.23,0,0,,0,0,0,,0,0,0,,,,,,1,24,24.00,0,0,0,,0,1,1,8,0.0,0,0,0,0,,0,,0,0,0,0,False,False,36,47,Hines Ward
2000,2000-09-03,1,1,24.179,PIT,BAL,False,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,1,23,23.00,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,False,0,16,Hines Ward
2000,2000-09-17,2,3,24.193,PIT,CLE,True,10,5,75,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,1,57,57.00,0,0,0,,0,,0,0,0.0,1,0,1,0,,1,0,0,1,0,0,True,False,20,23,Hines Ward
2000,2000-09-24,3,4,24.200,PIT,TEN,True,7,5,59,11.80,0,71.4%,8.43,0,0,,0,0,0,,0,0,0,,,,,,3,69,23.00,0,0,0,,0,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,False,False,20,23,Hines Ward
2000,2000-10-01,4,5,24.207,PIT,JAX,True,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,24,13,Hines Ward
2000,2000-10-08,5,6,24.214,PIT,NYJ,True,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,True,True,20,3,Hines Ward
2000,2000-10-15,6,7,24.221,PIT,CIN,True,3,2,91,45.50,1,66.7%,30.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,False,True,15,0,Hines Ward
2000,2000-10-22,7,8,24.228,PIT,CLE,True,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,False,True,22,0,Hines Ward
2000,2000-10-29,8,9,24.235,PIT,BAL,True,4,2,55,27.50,1,50.0%,13.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,9,6,Hines Ward
2000,2000-11-05,9,10,24.242,PIT,TEN,True,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,,,,,0,-10,,0,0,,,0,,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,True,False,7,9,Hines Ward
2000,2000-11-12,10,11,24.249,PIT,PHI,True,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,False,23,26,Hines Ward
2000,2000-11-19,11,12,24.256,PIT,JAX,True,7,3,60,20.00,1,42.9%,8.57,0,0,,0,0,0,,0,0,0,,,,,,2,47,23.50,0,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,False,False,24,34,Hines Ward
2000,2000-11-26,12,13,24.263,PIT,CIN,True,7,4,70,17.50,1,57.1%,10.00,2,38,19.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,48,28,Hines Ward
2000,2000-12-03,13,14,24.270,PIT,OAK,True,6,4,36,9.00,0,66.7%,6.00,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,True,21,20,Hines Ward
2000,2000-12-10,14,15,24.277,PIT,NYG,True,7,6,64,10.67,0,85.7%,9.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,True,False,10,30,Hines Ward
2000,2000-12-16,15,16,24.283,PIT,WAS,True,4,3,31,10.33,0,75.0%,7.75,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,1,1,0,,0,,0,0,0,0,False,True,24,3,Hines Ward
2000,2000-12-24,16,17,24.291,PIT,SDG,True,7,4,36,9.00,0,57.1%,5.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,True,True,34,21,Hines Ward
2001,2001-09-09,1,1,25.185,PIT,JAX,True,11,7,82,11.71,0,63.6%,7.45,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,1,1,0,0,0,0,True,False,3,21,Hines Ward
2001,2001-09-30,2,3,25.206,PIT,BUF,True,11,9,79,8.78,0,81.8%,7.18,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,20,3,Hines Ward
2001,2001-10-07,3,4,25.213,PIT,CIN,True,10,8,68,8.50,0,80.0%,6.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,True,16,7,Hines Ward
2001,2001-10-14,4,5,25.220,PIT,KAN,True,8,4,38,9.50,1,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,20,17,Hines Ward
2001,2001-10-21,5,6,25.227,PIT,TAM,True,3,3,44,14.67,0,100.0%,14.67,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,17,10,Hines Ward
2001,2001-10-29,6,7,25.235,PIT,TEN,True,5,2,20,10.00,1,40.0%,4.00,1,36,36.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,False,True,34,7,Hines Ward
2001,2001-11-04,7,8,25.241,PIT,BAL,True,11,9,97,10.78,0,81.8%,8.82,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,10,13,Hines Ward
2001,2001-11-11,8,9,25.248,PIT,CLE,True,11,8,55,6.88,0,72.7%,5.00,0,0,,0,0,0,,0,0,0,,1,3,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,15,12,Hines Ward
2001,2001-11-18,9,10,25.255,PIT,JAX,True,12,9,112,12.44,1,75.0%,9.33,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,False,True,20,7,Hines Ward
2001,2001-11-25,10,11,25.262,PIT,TEN,True,14,7,99,14.14,0,50.0%,7.07,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,34,24,Hines Ward
2001,2001-12-02,11,12,25.269,PIT,MIN,True,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,21,16,Hines Ward
2001,2001-12-09,12,13,25.276,PIT,NYJ,True,12,10,124,12.40,0,83.3%,10.33,3,14,4.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,18,7,Hines Ward
2001,2001-12-16,13,14,25.283,PIT,BAL,True,5,1,7,7.00,0,20.0%,1.40,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,26,21,Hines Ward
2001,2001-12-23,14,15,25.290,PIT,DET,True,11,7,67,9.57,1,63.6%,6.09,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,False,True,47,14,Hines Ward
2001,2001-12-30,15,16,25.297,PIT,CIN,True,7,3,42,14.00,0,42.9%,6.00,1,14,14.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,True,False,23,26,Hines Ward
2001,2002-01-06,16,17,25.304,PIT,CLE,True,8,4,32,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,28,7,Hines Ward
2002,2002-09-09,1,1,26.185,PIT,NWE,True,10,8,90,11.25,1,80.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,True,False,14,30,Hines Ward
2002,2002-09-15,2,2,26.191,PIT,OAK,True,10,7,92,13.14,2,70.0%,9.20,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,,1,1,0,0,0,0,False,False,17,30,Hines Ward
2002,2002-09-29,3,4,26.205,PIT,CLE,True,13,9,104,11.56,0,69.2%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,True,16,13,Hines Ward
2002,2002-10-06,4,5,26.212,PIT,NOR,True,9,5,45,9.00,1,55.6%,5.00,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,1,8,0.0,,,,,,0,,0,0,0,0,True,False,29,32,Hines Ward
2002,2002-10-13,5,6,26.219,PIT,CIN,True,7,4,24,6.00,0,57.1%,3.43,1,20,20.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,34,7,Hines Ward
2002,2002-10-21,6,7,26.227,PIT,IND,True,8,5,76,15.20,2,62.5%,9.50,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,2,12,0.0,,,,,,0,,0,0,0,0,False,True,28,10,Hines Ward
2002,2002-10-27,7,8,26.233,PIT,BAL,True,8,8,97,12.13,0,100.0%,12.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,31,18,Hines Ward
2002,2002-11-03,8,9,26.240,PIT,CLE,True,15,9,79,8.78,1,60.0%,5.27,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,23,20,Hines Ward
2002,2002-11-10,9,10,26.247,PIT,ATL,True,16,11,139,12.64,1,68.8%,8.69,1,29,29.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,1,8,0.0,,,,,,0,,0,0,0,0,False,False,34,34,Hines Ward
2002,2002-11-17,10,11,26.254,PIT,TEN,True,13,10,168,16.80,2,76.9%,12.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,2,14,0.0,,,,,,0,,0,0,0,0,True,False,23,31,Hines Ward
2002,2002-11-24,11,12,26.261,PIT,CIN,True,6,5,125,25.00,1,83.3%,20.83,1,39,39.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,False,True,29,21,Hines Ward
2002,2002-12-01,12,13,26.268,PIT,JAX,True,11,8,51,6.38,0,72.7%,4.64,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,25,23,Hines Ward
2002,2002-12-08,13,14,26.275,PIT,HOU,True,13,9,76,8.44,0,69.2%,5.85,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,6,24,Hines Ward
2002,2002-12-15,14,15,26.282,PIT,CAR,True,8,3,39,13.00,0,37.5%,4.88,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,30,14,Hines Ward
2002,2002-12-23,15,16,26.290,PIT,TAM,True,6,6,78,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,17,7,Hines Ward
2002,2002-12-29,16,17,26.296,PIT,BAL,True,7,5,46,9.20,1,71.4%,6.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,False,True,34,31,Hines Ward
2003,2003-09-07,1,1,27.183,PIT,BAL,True,12,9,91,10.11,2,75.0%,7.58,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,2,12,0.0,,,,,,0,,0,0,0,0,False,True,34,15,Hines Ward
2003,2003-09-14,2,2,27.190,PIT,KAN,True,13,9,146,16.22,0,69.2%,11.23,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,20,41,Hines Ward
2003,2003-09-21,3,3,27.197,PIT,CIN,True,5,4,48,12.00,1,80.0%,9.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,17,10,Hines Ward
2003,2003-09-28,4,4,27.204,PIT,TEN,True,13,9,76,8.44,0,69.2%,5.85,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,13,30,Hines Ward
2003,2003-10-05,5,5,27.211,PIT,CLE,True,6,2,55,27.50,0,33.3%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,False,13,33,Hines Ward
2003,2003-10-12,6,6,27.218,PIT,DEN,True,11,8,81,10.13,0,72.7%,7.36,2,9,4.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,1,0,0,True,False,14,17,Hines Ward
2003,2003-10-26,7,8,27.232,PIT,STL,True,13,5,90,18.00,2,38.5%,6.92,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,,0,,0,0,0,0,False,False,21,33,Hines Ward
2003,2003-11-02,8,9,27.239,PIT,SEA,True,11,8,66,8.25,1,72.7%,6.00,3,14,4.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,False,16,23,Hines Ward
2003,2003-11-09,9,10,27.246,PIT,ARI,True,11,6,64,10.67,2,54.5%,5.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,2,12,0.0,,,,,,0,,0,0,0,0,False,True,28,15,Hines Ward
2003,2003-11-17,10,11,27.254,PIT,SFO,True,8,4,44,11.00,0,50.0%,5.50,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,14,30,Hines Ward
2003,2003-11-23,11,12,27.260,PIT,CLE,True,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,True,13,6,Hines Ward
2003,2003-11-30,12,13,27.267,PIT,CIN,True,18,13,149,11.46,1,72.2%,8.28,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,False,False,20,24,Hines Ward
2003,2003-12-07,13,14,27.274,PIT,OAK,True,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,True,27,7,Hines Ward
2003,2003-12-14,14,15,27.281,PIT,NYJ,True,14,5,68,13.60,0,35.7%,4.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,0,6,Hines Ward
2003,2003-12-21,15,16,27.288,PIT,SDG,True,6,6,94,15.67,1,100.0%,15.67,3,32,10.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,False,True,40,24,Hines Ward
2003,2003-12-28,16,17,27.295,PIT,BAL,True,6,2,11,5.50,0,33.3%,1.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,True,False,10,13,Hines Ward
2004,2004-09-12,1,1,28.188,PIT,OAK,True,7,7,99,14.14,0,100.0%,14.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,24,21,Hines Ward
2004,2004-09-19,2,2,28.195,PIT,BAL,True,9,6,151,25.17,1,66.7%,16.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,True,False,13,30,Hines Ward
2004,2004-09-26,3,3,28.202,PIT,MIA,True,9,9,96,10.67,1,100.0%,10.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,True,True,13,3,Hines Ward
2004,2004-10-03,4,4,28.209,PIT,CIN,True,7,6,48,8.00,0,85.7%,6.86,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,False,True,28,17,Hines Ward
2004,2004-10-10,5,5,28.216,PIT,CLE,True,6,6,61,10.17,0,100.0%,10.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,False,True,34,23,Hines Ward
