Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-11-11,9.0,10.0,25.079,CHI,DET,W 34-22,True,8,6,133,22.17,2,75.0%,16.63,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,54,95%,0,0%,3,11%,False,Allen Robinson,True,34,22
2018.0,2018-11-18,10.0,11.0,25.086,CHI,MIN,W 25-20,True,7,3,39,13.00,0,42.9%,5.57,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,91%,0,0%,2,9%,False,Allen Robinson,True,25,20
2018.0,2018-11-22,11.0,12.0,25.09,CHI,DET,W 23-16,True,4,2,37,18.50,0,50.0%,9.25,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,88%,0,0%,0,0%,True,Allen Robinson,True,23,16
2018.0,2018-12-02,12.0,13.0,25.1,CHI,NYG,L 27-30,True,9,5,79,15.80,0,55.6%,8.78,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,84%,0,0%,0,0%,True,Allen Robinson,False,27,30
2018.0,2018-12-09,13.0,14.0,25.107,CHI,LAR,W 15-6,True,8,5,42,8.40,0,62.5%,5.25,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,86%,0,0%,0,0%,False,Allen Robinson,True,15,6
2018.0,2018-12-16,14.0,15.0,25.114,CHI,GNB,W 24-17,True,7,3,54,18.00,0,42.9%,7.71,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,77%,0,0%,1,4%,False,Allen Robinson,True,24,17
2018.0,2018-12-23,15.0,16.0,25.121,CHI,SFO,W 14-9,True,8,6,85,14.17,0,75.0%,10.63,1,9,9.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,44,69%,0,0%,0,0%,True,Allen Robinson,True,14,9
2018.0,2018-12-30,16.0,17.0,,CHI,MIN,W 24-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Allen Robinson,True,24,10
2019.0,2019-09-05,1.0,1.0,26.012,CHI,GNB,L 3-10,False,13,7,102,14.57,0,53.8%,7.85,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,96%,0,0%,0,0%,False,Allen Robinson,False,3,10
2019.0,2019-09-15,2.0,2.0,26.022,CHI,DEN,W 16-14,True,7,4,41,10.25,0,57.1%,5.86,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,90%,0,0%,0,0%,True,Allen Robinson,True,16,14
2019.0,2019-09-23,3.0,3.0,26.03,CHI,WAS,W 31-15,True,7,6,60,10.00,0,85.7%,8.57,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,89%,0,0%,0,0%,True,Allen Robinson,True,31,15
2019.0,2019-09-29,4.0,4.0,26.036,CHI,MIN,W 16-6,True,7,7,77,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,87%,0,0%,1,5%,False,Allen Robinson,True,16,6
2019.0,2019-10-06,5.0,5.0,26.043,CHI,OAK,L 21-24,True,9,7,97,13.86,2,77.8%,10.78,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,True,Allen Robinson,False,21,24
2019.0,2019-10-20,6.0,7.0,26.057,CHI,NOR,L 25-36,True,16,10,87,8.70,1,62.5%,5.44,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,62,97%,0,0%,0,0%,False,Allen Robinson,False,25,36
2019.0,2019-10-27,7.0,8.0,26.064,CHI,LAC,L 16-17,True,7,5,62,12.40,0,71.4%,8.86,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71,89%,0,0%,0,0%,False,Allen Robinson,False,16,17
2019.0,2019-11-03,8.0,9.0,26.071,CHI,PHI,L 14-22,True,5,1,6,6.00,0,20.0%,1.20,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,95%,0,0%,0,0%,True,Allen Robinson,False,14,22
2019.0,2019-11-10,9.0,10.0,26.078,CHI,DET,W 20-13,True,9,6,86,14.33,0,66.7%,9.56,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,96%,0,0%,0,0%,False,Allen Robinson,True,20,13
2019.0,2019-11-17,10.0,11.0,26.085,CHI,LAR,L 7-17,True,6,4,15,3.75,0,66.7%,2.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,75,99%,0,0%,0,0%,True,Allen Robinson,False,7,17
2019.0,2019-11-24,11.0,12.0,26.092,CHI,NYG,W 19-14,True,10,6,131,21.83,1,60.0%,13.10,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,66,89%,0,0%,0,0%,False,Allen Robinson,True,19,14
2019.0,2019-11-28,12.0,13.0,26.096,CHI,DET,W 24-20,True,12,8,86,10.75,1,66.7%,7.17,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,91%,0,0%,0,0%,True,Allen Robinson,True,24,20
2019.0,2019-12-05,13.0,14.0,26.103,CHI,DAL,W 31-24,True,8,5,48,9.60,2,62.5%,6.00,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,68,97%,0,0%,2,7%,False,Allen Robinson,True,31,24
2019.0,2019-12-15,14.0,15.0,26.113,CHI,GNB,L 13-21,True,14,7,125,17.86,0,50.0%,8.93,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,80,95%,0,0%,0,0%,True,Allen Robinson,False,13,21
2019.0,2019-12-22,15.0,16.0,26.12,CHI,KAN,L 3-26,True,12,6,53,8.83,0,50.0%,4.42,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,94%,0,0%,0,0%,False,Allen Robinson,False,3,26
2019.0,2019-12-29,16.0,17.0,26.127,CHI,MIN,W 21-19,True,12,9,71,7.89,0,75.0%,5.92,1,2,2.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,72,96%,0,0%,0,0%,True,Allen Robinson,True,21,19
2020.0,2020-09-13,1.0,1.0,27.02,CHI,DET,W 27-23,True,9,5,74,14.80,0,55.6%,8.22,1,-1,-1.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,82%,0,0%,0,0%,True,Allen Robinson,True,27,23
2020.0,2020-09-20,2.0,2.0,27.027,CHI,NYG,W 17-13,True,9,3,33,11.00,0,33.3%,3.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,82%,0,0%,0,0%,False,Allen Robinson,True,17,13
2020.0,2020-09-27,3.0,3.0,27.034,CHI,ATL,W 30-26,True,13,10,123,12.30,1,76.9%,9.46,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,64,78%,0,0%,0,0%,True,Allen Robinson,True,30,26
2020.0,2020-10-04,4.0,4.0,27.041,CHI,IND,L 11-19,True,10,7,101,14.43,1,70.0%,10.10,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,89%,0,0%,0,0%,False,Allen Robinson,False,11,19
2020.0,2020-10-08,5.0,5.0,27.045,CHI,TAM,W 20-19,True,16,10,90,9.00,0,62.5%,5.63,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,87%,0,0%,0,0%,False,Allen Robinson,True,20,19
2020.0,2020-10-18,6.0,6.0,27.055,CHI,CAR,W 23-16,True,9,5,53,10.60,0,55.6%,5.89,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,88%,0,0%,0,0%,True,Allen Robinson,True,23,16
2020.0,2020-10-26,7.0,7.0,27.063,CHI,LAR,L 10-24,True,4,4,70,17.50,0,100.0%,17.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,79%,0,0%,0,0%,True,Allen Robinson,False,10,24
2020.0,2020-11-01,8.0,8.0,27.069,CHI,NOR,L 23-26,True,7,6,87,14.50,1,85.7%,12.43,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,68,97%,0,0%,0,0%,False,Allen Robinson,False,23,26
2020.0,2020-11-08,9.0,9.0,27.076,CHI,TEN,L 17-24,True,9,7,81,11.57,0,77.8%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,95%,0,0%,0,0%,True,Allen Robinson,False,17,24
2020.0,2020-11-16,10.0,10.0,27.084,CHI,MIN,L 13-19,True,9,6,43,7.17,0,66.7%,4.78,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,90%,0,0%,0,0%,False,Allen Robinson,False,13,19
2020.0,2020-11-29,11.0,12.0,27.097,CHI,GNB,L 25-41,True,13,8,74,9.25,2,61.5%,5.69,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,True,Allen Robinson,False,25,41
2020.0,2020-12-06,12.0,13.0,27.104,CHI,DET,L 30-34,True,7,6,75,12.50,0,85.7%,10.71,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,74%,0,0%,1,3%,False,Allen Robinson,False,30,34
2020.0,2020-12-13,13.0,14.0,27.111,CHI,HOU,W 36-7,True,13,9,123,13.67,1,69.2%,9.46,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,75%,0,0%,0,0%,False,Allen Robinson,True,36,7
2020.0,2020-12-20,14.0,15.0,27.118,CHI,MIN,W 33-27,True,5,4,83,20.75,0,80.0%,16.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,89%,0,0%,0,0%,True,Allen Robinson,True,33,27
2020.0,2020-12-27,15.0,16.0,27.125,CHI,JAX,W 41-17,True,13,10,103,10.30,0,76.9%,7.92,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,68%,0,0%,1,3%,True,Allen Robinson,True,41,17
2020.0,2021-01-03,16.0,17.0,27.132,CHI,GNB,L 16-35,True,5,2,37,18.50,0,40.0%,7.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71,95%,0,0%,0,0%,False,Allen Robinson,False,16,35
2021.0,2021-09-12,1.0,1.0,28.019,CHI,LAR,L 14-34,True,11,6,35,5.83,0,54.5%,3.18,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,91%,0,0%,0,0%,True,Allen Robinson,False,14,34
2021.0,2021-09-19,2.0,2.0,28.026,CHI,CIN,W 20-17,True,4,2,24,12.00,1,50.0%,6.00,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,80%,0,0%,1,5%,False,Allen Robinson,True,20,17
2021.0,2021-09-26,3.0,3.0,28.033,CHI,CLE,L 6-26,True,6,2,27,13.50,0,33.3%,4.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,89%,0,0%,0,0%,True,Allen Robinson,False,6,26
2021.0,2021-10-03,4.0,4.0,28.04,CHI,DET,W 24-14,True,3,3,63,21.00,0,100.0%,21.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,69%,0,0%,0,0%,False,Allen Robinson,True,24,14
2021.0,2021-10-10,5.0,5.0,28.047,CHI,LVR,W 20-9,True,5,4,32,8.00,0,80.0%,6.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,83%,0,0%,0,0%,True,Allen Robinson,True,20,9
2021.0,2021-10-17,6.0,6.0,28.054,CHI,GNB,L 14-24,True,7,4,53,13.25,0,57.1%,7.57,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,92%,0,0%,0,0%,False,Allen Robinson,False,14,24
2021.0,2021-10-24,7.0,7.0,28.061,CHI,TAM,L 3-38,True,4,2,16,8.00,0,50.0%,4.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,62,94%,0,0%,0,0%,True,Allen Robinson,False,3,38
2021.0,2021-10-31,8.0,8.0,28.068,CHI,SFO,L 22-33,True,4,3,21,7.00,0,75.0%,5.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,80%,0,0%,0,0%,False,Allen Robinson,False,22,33
2021.0,2021-11-08,9.0,9.0,28.076,CHI,PIT,L 27-29,True,6,4,68,17.00,0,66.7%,11.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,77%,0,0%,0,0%,True,Allen Robinson,False,27,29
2021.0,2021-11-21,10.0,11.0,,CHI,BAL,L 13-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Allen Robinson,False,13,16
2021.0,2021-11-25,11.0,12.0,,CHI,DET,W 16-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Allen Robinson,True,16,14
2021.0,2021-12-05,12.0,13.0,,CHI,ARI,L 22-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Allen Robinson,False,22,33
2021.0,2021-12-12,13.0,14.0,28.11,CHI,GNB,L 30-45,True,6,2,14,7.00,0,33.3%,2.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,77%,0,0%,0,0%,True,Allen Robinson,False,30,45
2021.0,2021-12-20,14.0,15.0,,CHI,MIN,L 9-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Allen Robinson,False,9,17
2021.0,2021-12-26,15.0,16.0,,CHI,SEA,W 25-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Allen Robinson,True,25,24
2021.0,2022-01-02,16.0,17.0,28.131,CHI,NYG,W 29-3,False,6,4,35,8.75,0,66.7%,5.83,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,46,70%,0,0%,0,0%,False,Allen Robinson,True,29,3
2021.0,2022-01-09,17.0,18.0,28.138,CHI,MIN,L 17-31,True,4,2,22,11.00,0,50.0%,5.50,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,53,65%,0,0%,0,0%,True,Allen Robinson,False,17,31
,100 Games,,,,,,39-61-0,False,849,495,6409,12.95,40,58.3%,7.55,3,10,3.33,0,3,40,246,0.0,2,0,2,0,0,2,1,0,1,0,0,,,,,,,False,Allen Robinson,False,61,0
