Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-12-31,16,17,27.291,LAR,,SFO,L 13-34,True,5,3,14,4.67,0,60.0%,2.80,4,24,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,37%,0,0%,5,17%,False,Tavon Austin
2018,2018-09-09,1,1,28.178,DAL,@,CAR,L 8-16,False,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,16%,0,0%,4,18%,True,Tavon Austin
2018,2018-09-16,2,2,28.185,DAL,,NYG,W 20-13,False,2,2,79,39.50,1,100.0%,39.50,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,18,34%,0,0%,4,15%,False,Tavon Austin
2018,2018-09-23,3,3,28.192,DAL,@,SEA,L 13-24,False,3,3,2,0.67,1,100.0%,0.67,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,20,5.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,19,32%,0,0%,6,21%,True,Tavon Austin
2018,2018-09-30,4,4,28.199,DAL,,DET,W 26-24,False,1,0,0,,0,0.0%,0.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,25%,0,0%,1,4%,False,Tavon Austin
2018,2018-10-07,5,5,28.206,DAL,@,HOU,L 16-19,False,3,1,44,44.00,0,33.3%,14.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,22,11.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,37%,0,0%,3,10%,True,Tavon Austin
2018,2018-10-14,6,6,28.213,DAL,,JAX,W 40-7,False,1,1,5,5.00,0,100.0%,5.00,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,25%,0,0%,1,3%,False,Tavon Austin
2018,2018-10-21,7,7,,DAL,@,WAS,L 17-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tavon Austin
2018,2018-11-05,8,9,,DAL,,TEN,L 14-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2018,2018-11-11,9,10,,DAL,@,PHI,W 27-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tavon Austin
2018,2018-11-18,10,11,,DAL,@,ATL,W 22-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tavon Austin
2018,2018-11-22,11,12,,DAL,,WAS,W 31-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2018,2018-11-29,12,13,,DAL,,NOR,W 13-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2018,2018-12-09,13,14,,DAL,,PHI,W 29-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2018,2018-12-16,14,15,,DAL,@,IND,L 0-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tavon Austin
2018,2018-12-23,15,16,,DAL,,TAM,W 27-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2018,2018-12-30,16,17,28.290,DAL,@,NYG,W 36-35,False,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,13%,0,0%,2,7%,True,Tavon Austin
2019,2019-09-08,1,1,29.177,DAL,,NYG,W 35-17,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,37%,0,0%,3,12%,False,Tavon Austin
2019,2019-09-15,2,2,,DAL,@,WAS,W 31-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tavon Austin
2019,2019-09-22,3,3,,DAL,,MIA,W 31-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2019,2019-09-29,4,4,29.198,DAL,@,NOR,L 10-12,False,1,1,5,5.00,0,100.0%,5.00,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,19%,0,0%,2,10%,True,Tavon Austin
2019,2019-10-06,5,5,29.205,DAL,,GNB,L 24-34,False,1,1,13,13.00,0,100.0%,13.00,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,6.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,16,23%,0,0%,6,18%,False,Tavon Austin
2019,2019-10-13,6,6,29.212,DAL,@,NYJ,L 22-24,False,6,5,64,12.80,0,83.3%,10.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,76,93%,0,0%,4,15%,True,Tavon Austin
2019,2019-10-20,7,7,29.219,DAL,,PHI,W 37-10,False,1,0,0,,0,0.0%,0.00,1,20,20.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,13,19%,0,0%,2,8%,False,Tavon Austin
2019,2019-11-04,8,9,29.234,DAL,@,NYG,W 37-18,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,24,12.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,16%,0,0%,2,6%,True,Tavon Austin
2019,2019-11-10,9,10,29.240,DAL,,MIN,L 24-28,False,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,20%,0,0%,3,12%,False,Tavon Austin
2019,2019-11-17,10,11,29.247,DAL,@,DET,W 35-27,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,40%,0,0%,4,13%,True,Tavon Austin
2019,2019-11-24,11,12,29.254,DAL,@,NWE,L 9-13,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,21%,0,0%,1,3%,True,Tavon Austin
2019,2019-11-28,12,13,29.258,DAL,,BUF,L 15-26,False,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,25%,0,0%,2,9%,False,Tavon Austin
2019,2019-12-05,13,14,29.265,DAL,@,CHI,L 24-31,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,29%,0,0%,1,3%,True,Tavon Austin
2019,2019-12-15,14,15,29.275,DAL,,LAR,W 44-21,False,1,1,59,59.00,1,100.0%,59.00,2,3,1.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,20,10.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,26,37%,0,0%,4,13%,False,Tavon Austin
2019,2019-12-22,15,16,29.282,DAL,@,PHI,L 9-17,False,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,26%,0,0%,2,7%,True,Tavon Austin
2019,2019-12-29,16,17,29.289,DAL,,WAS,W 47-16,False,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,6,2.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,18%,0,0%,4,12%,False,Tavon Austin
2020,2020-12-06,12,13,,GNB,,PHI,W 30-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
2020,2020-12-13,13,14,30.273,GNB,@,DET,W 31-24,False,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,4,15%,True,Tavon Austin
2020,2020-12-19,14,15,30.279,GNB,,CAR,W 24-16,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,5,18%,False,Tavon Austin
2020,2020-12-27,15,16,30.287,GNB,,TEN,W 40-14,False,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,26%,0,0%,4,18%,False,Tavon Austin
2020,2021-01-03,16,17,30.294,GNB,@,CHI,W 35-16,False,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,5,11%,0,0%,1,4%,True,Tavon Austin
2021,2021-09-12,1,1,,JAX,@,HOU,L 21-37,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Tavon Austin
2021,2021-09-19,2,2,,JAX,,DEN,L 13-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Tavon Austin
2021,2021-09-26,3,3,,JAX,,ARI,L 19-31,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Tavon Austin
2021,2021-09-30,4,4,31.199,JAX,@,CIN,L 21-24,False,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,73%,0,0%,0,0%,True,Tavon Austin
2021,2021-10-10,5,5,31.209,JAX,,TEN,L 19-37,False,5,5,54,10.80,0,100.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,34%,0,0%,0,0%,False,Tavon Austin
2021,2021-10-17,6,6,31.216,JAX,,MIA,W 23-20,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,26%,0,0%,0,0%,False,Tavon Austin
2021,2021-10-31,7,8,31.230,JAX,@,SEA,L 7-31,False,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,37%,0,0%,0,0%,True,Tavon Austin
2021,2021-11-07,8,9,31.237,JAX,,BUF,W 9-6,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,7,11%,0,0%,0,0%,False,Tavon Austin
2021,2021-11-14,9,10,31.244,JAX,@,IND,L 17-23,False,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,14,21%,0,0%,0,0%,True,Tavon Austin
2021,2021-11-21,10,11,31.251,JAX,,SFO,L 10-30,False,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,12,26%,0,0%,1,4%,False,Tavon Austin
2021,2021-11-28,11,12,31.258,JAX,,ATL,L 14-21,False,2,2,21,10.50,1,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,13,18%,0,0%,0,0%,False,Tavon Austin
2021,2021-12-05,12,13,31.265,JAX,@,LAR,L 7-37,False,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,27%,0,0%,0,0%,True,Tavon Austin
2021,2021-12-12,13,14,31.272,JAX,@,TEN,L 0-20,True,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,26,47%,0,0%,0,0%,True,Tavon Austin
2021,2021-12-19,14,15,31.279,JAX,,HOU,L 16-30,False,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,23%,0,0%,0,0%,False,Tavon Austin
2021,2021-12-26,15,16,31.286,JAX,@,NYJ,L 21-26,True,7,6,68,11.33,0,85.7%,9.71,3,21,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,59%,0,0%,0,0%,True,Tavon Austin
2021,2022-01-02,16,17,31.293,JAX,@,NWE,L 10-50,True,4,3,2,0.67,0,75.0%,0.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,31,66%,0,0%,1,4%,True,Tavon Austin
2021,2022-01-09,17,18,,JAX,,IND,W 26-11,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tavon Austin
,113 Games,,,,,,,49-64-0,False,407,244,2239,9.18,16,60.0%,5.50,199,1361,6.84,10,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,25,451,18.04,0,190,1487,7.83,3,29,174,0.0,3,0,3,0,0,25,10,0,12,0,0,,,,,,,False,Tavon Austin
