Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2015,2015-11-15,9,10,31.073,GNB,,DET,L 16-18,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,22%,False,Mason Crosby
2015,2015-11-22,10,11,31.080,GNB,@,MIN,W 30-13,False,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,48%,True,Mason Crosby
2015,2015-11-26,11,12,31.084,GNB,,CHI,L 13-17,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,6,23%,False,Mason Crosby
2015,2015-12-03,12,13,31.091,GNB,@,DET,W 27-23,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,26%,True,Mason Crosby
2015,2015-12-13,13,14,31.101,GNB,,DAL,W 28-7,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,38%,False,Mason Crosby
2015,2015-12-20,14,15,31.108,GNB,@,OAK,W 30-20,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,14,44%,True,Mason Crosby
2015,2015-12-27,15,16,31.115,GNB,@,ARI,L 8-38,False,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,2,8%,True,Mason Crosby
2015,2016-01-03,16,17,31.122,GNB,,MIN,L 13-20,False,1,1,100.0,2,2,100.0,0,7,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0%,0,0%,7,27%,False,Mason Crosby
2016,2016-09-11,1,1,32.008,GNB,@,JAX,W 27-23,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,39%,True,Mason Crosby
2016,2016-09-18,2,2,32.015,GNB,@,MIN,L 14-17,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,5,21%,True,Mason Crosby
2016,2016-09-25,3,3,32.022,GNB,,DET,W 34-27,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,13,45%,False,Mason Crosby
2016,2016-10-09,4,5,32.036,GNB,,NYG,W 23-16,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,37%,False,Mason Crosby
2016,2016-10-16,5,6,32.043,GNB,,DAL,L 16-30,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,36%,False,Mason Crosby
2016,2016-10-20,6,7,32.047,GNB,,CHI,W 26-10,False,2,3,66.7,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,50%,False,Mason Crosby
2016,2016-10-30,7,8,32.057,GNB,@,ATL,L 32-33,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,35%,True,Mason Crosby
2016,2016-11-06,8,9,32.064,GNB,,IND,L 26-31,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,35%,False,Mason Crosby
2016,2016-11-13,9,10,32.071,GNB,@,TEN,L 25-47,False,1,2,50.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,29%,True,Mason Crosby
2016,2016-11-20,10,11,32.078,GNB,@,WAS,L 24-42,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,34%,True,Mason Crosby
2016,2016-11-28,11,12,32.086,GNB,@,PHI,W 27-13,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,50%,True,Mason Crosby
2016,2016-12-04,12,13,32.092,GNB,,HOU,W 21-13,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,7,32%,False,Mason Crosby
2016,2016-12-11,13,14,32.099,GNB,,SEA,W 38-10,False,5,5,100.0,1,2,50.0,0,8,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,14,52%,False,Mason Crosby
2016,2016-12-18,14,15,32.106,GNB,@,CHI,W 30-27,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,41%,True,Mason Crosby
2016,2016-12-24,15,16,32.112,GNB,,MIN,W 38-25,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,38%,False,Mason Crosby
2016,2017-01-01,16,17,32.120,GNB,@,DET,W 31-24,False,2,3,66.7,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,32%,True,Mason Crosby
2017,2017-09-10,1,1,33.007,GNB,,SEA,W 17-9,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,32%,False,Mason Crosby
2017,2017-09-17,2,2,33.014,GNB,@,ATL,L 23-34,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,29%,True,Mason Crosby
2017,2017-09-24,3,3,33.021,GNB,,CIN,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,33%,False,Mason Crosby
2017,2017-09-28,4,4,33.025,GNB,,CHI,W 35-14,False,5,5,100.0,,,,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,46%,False,Mason Crosby
2017,2017-10-08,5,5,33.035,GNB,@,DAL,W 35-31,False,2,4,50.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,46%,True,Mason Crosby
2017,2017-10-15,6,6,33.042,GNB,@,MIN,L 10-23,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,5,19%,True,Mason Crosby
2017,2017-10-22,7,7,33.049,GNB,,NOR,L 17-26,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,31%,False,Mason Crosby
2017,2017-11-06,8,9,33.064,GNB,,DET,L 17-30,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,6,26%,False,Mason Crosby
2017,2017-11-12,9,10,33.070,GNB,@,CHI,W 23-16,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,41%,True,Mason Crosby
2017,2017-11-19,10,11,33.077,GNB,,BAL,L 0-23,False,,,,,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,1,4%,False,Mason Crosby
2017,2017-11-26,11,12,33.084,GNB,@,PIT,L 28-31,False,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,36%,True,Mason Crosby
2017,2017-12-03,12,13,33.091,GNB,,TAM,W 26-20,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,32%,False,Mason Crosby
2017,2017-12-10,13,14,33.098,GNB,@,CLE,W 27-21,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,33%,True,Mason Crosby
2017,2017-12-17,14,15,33.105,GNB,@,CAR,L 24-31,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,35%,True,Mason Crosby
2017,2017-12-23,15,16,33.111,GNB,,MIN,L 0-16,False,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,1,4%,False,Mason Crosby
2017,2017-12-31,16,17,33.119,GNB,@,DET,L 11-35,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,4,14%,True,Mason Crosby
2018,2018-09-09,1,1,34.006,GNB,,CHI,W 24-23,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,32%,False,Mason Crosby
2018,2018-09-16,2,2,34.013,GNB,,MIN,T 29-29,False,2,2,100.0,5,6,83.3,0,17,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,16,43%,False,Mason Crosby
2018,2018-09-23,3,3,34.020,GNB,@,WAS,L 17-31,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,28%,True,Mason Crosby
2018,2018-09-30,4,4,34.027,GNB,,BUF,W 22-0,False,1,2,50.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,43%,False,Mason Crosby
2018,2018-10-07,5,5,34.034,GNB,@,DET,L 23-31,False,,1,0.0,1,5,20.0,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,39%,True,Mason Crosby
2018,2018-10-15,6,6,34.042,GNB,,SFO,W 33-30,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,42%,False,Mason Crosby
2018,2018-10-28,7,8,34.055,GNB,@,LAR,L 27-29,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,32%,True,Mason Crosby
2018,2018-11-04,8,9,34.062,GNB,@,NWE,L 17-31,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,7,26%,True,Mason Crosby
2018,2018-11-11,9,10,34.069,GNB,,MIA,W 31-12,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,11,42%,False,Mason Crosby
2018,2018-11-15,10,11,34.073,GNB,@,SEA,L 24-27,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,10,32%,True,Mason Crosby
2018,2018-11-25,11,12,34.083,GNB,@,MIN,L 17-24,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,7,25%,True,Mason Crosby
2018,2018-12-02,12,13,34.090,GNB,,ARI,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,26%,False,Mason Crosby
2018,2018-12-09,13,14,34.097,GNB,,ATL,W 34-20,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,12,43%,False,Mason Crosby
2018,2018-12-16,14,15,34.104,GNB,@,CHI,L 17-24,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,30%,True,Mason Crosby
2018,2018-12-23,15,16,34.111,GNB,@,NYJ,W 44-38,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,38%,True,Mason Crosby
2018,2018-12-30,16,17,34.118,GNB,,DET,L 0-31,False,,,,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,1,4%,False,Mason Crosby
2019,2019-09-05,1,1,35.002,GNB,@,CHI,W 10-3,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,20%,True,Mason Crosby
2019,2019-09-15,2,2,35.012,GNB,,MIN,W 21-16,False,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,24%,False,Mason Crosby
2019,2019-09-22,3,3,35.019,GNB,,DEN,W 27-16,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,46%,False,Mason Crosby
2019,2019-09-26,4,4,35.023,GNB,,PHI,L 27-34,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,41%,False,Mason Crosby
2019,2019-10-06,5,5,35.033,GNB,@,DAL,W 34-24,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,38%,True,Mason Crosby
2019,2019-10-14,6,6,35.041,GNB,,DET,W 23-22,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,35%,False,Mason Crosby
2019,2019-10-20,7,7,35.047,GNB,,OAK,W 42-24,False,6,6,100.0,,,,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,48%,False,Mason Crosby
2019,2019-10-27,8,8,35.054,GNB,@,KAN,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,41%,True,Mason Crosby
2019,2019-11-03,9,9,35.061,GNB,@,LAC,L 11-26,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,19%,True,Mason Crosby
2019,2019-11-10,10,10,35.068,GNB,,CAR,W 24-16,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,43%,False,Mason Crosby
2019,2019-11-24,11,12,35.082,GNB,@,SFO,L 8-37,False,,,,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,2,8%,True,Mason Crosby
2019,2019-12-01,12,13,35.089,GNB,@,NYG,W 31-13,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,50%,True,Mason Crosby
2019,2019-12-08,13,14,35.096,GNB,,WAS,W 20-15,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,36%,False,Mason Crosby
2019,2019-12-15,14,15,35.103,GNB,,CHI,W 21-13,False,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,26%,False,Mason Crosby
2019,2019-12-23,15,16,35.111,GNB,@,MIN,W 23-10,False,,1,0.0,3,3,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,33%,True,Mason Crosby
2019,2019-12-29,16,17,35.117,GNB,@,DET,W 23-20,False,2,2,100.0,3,4,75.0,0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,35%,True,Mason Crosby
2020,2020-09-13,1,1,36.010,GNB,@,MIN,W 43-34,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,58%,True,Mason Crosby
2020,2020-09-20,2,2,36.017,GNB,,DET,W 42-21,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,14,47%,False,Mason Crosby
2020,2020-09-27,3,3,36.024,GNB,@,NOR,W 37-30,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,47%,True,Mason Crosby
2020,2020-10-05,4,4,36.032,GNB,,ATL,W 30-16,False,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,48%,False,Mason Crosby
2020,2020-10-18,5,6,36.045,GNB,@,TAM,L 10-38,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,17%,True,Mason Crosby
2020,2020-10-25,6,7,36.052,GNB,@,HOU,W 35-20,False,5,5,100.0,,,,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,37%,True,Mason Crosby
2020,2020-11-01,7,8,36.059,GNB,,MIN,L 22-28,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,2,11%,False,Mason Crosby
2020,2020-11-05,8,9,36.063,GNB,@,SFO,W 34-17,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,6,22%,True,Mason Crosby
2020,2020-11-15,9,10,36.073,GNB,,JAX,W 24-20,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,4,13%,False,Mason Crosby
2020,2020-11-22,10,11,36.080,GNB,@,IND,L 31-34,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,34%,True,Mason Crosby
2020,2020-11-29,11,12,36.087,GNB,,CHI,W 41-25,False,5,6,83.3,,,,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,52%,False,Mason Crosby
2020,2020-12-06,12,13,36.094,GNB,,PHI,W 30-16,False,3,4,75.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,41%,False,Mason Crosby
2020,2020-12-13,13,14,36.101,GNB,@,DET,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,12,46%,True,Mason Crosby
2020,2020-12-19,14,15,36.107,GNB,,CAR,W 24-16,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,False,Mason Crosby
2020,2020-12-27,15,16,36.115,GNB,,TEN,W 40-14,False,4,5,80.0,,,,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,59%,False,Mason Crosby
2020,2021-01-03,16,17,36.122,GNB,@,CHI,W 35-16,False,5,5,100.0,,,,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,48%,True,Mason Crosby
2021,2021-09-12,1,1,37.009,GNB,@,NOR,L 3-38,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,2,9%,True,Mason Crosby
2021,2021-09-20,2,2,37.017,GNB,,DET,W 35-17,False,5,5,100.0,,,,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,48%,False,Mason Crosby
2021,2021-09-26,3,3,37.023,GNB,@,SFO,W 30-28,False,3,3,100.0,3,3,100.0,0,12,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,12,44%,True,Mason Crosby
2021,2021-10-03,4,4,37.030,GNB,,PIT,W 27-17,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,48%,False,Mason Crosby
2021,2021-10-10,5,5,37.037,GNB,@,CIN,W 25-22,False,1,2,50.0,4,7,57.1,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,52%,True,Mason Crosby
2021,2021-10-17,6,6,37.044,GNB,@,CHI,W 24-14,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,43%,True,Mason Crosby
2021,2021-10-24,7,7,37.051,GNB,,WAS,W 24-10,False,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,53%,False,Mason Crosby
2021,2021-10-28,8,8,37.055,GNB,@,ARI,W 24-21,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,41%,True,Mason Crosby
2021,2021-11-07,9,9,37.065,GNB,@,KAN,L 7-13,False,1,1,100.0,,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,5,23%,True,Mason Crosby
2021,2021-11-14,10,10,37.072,GNB,,SEA,W 17-0,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,8,44%,False,Mason Crosby
2021,2021-11-21,11,11,37.079,GNB,@,MIN,L 31-34,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,12,43%,True,Mason Crosby
2021,2021-11-28,12,12,37.086,GNB,,LAR,W 36-28,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,42%,False,Mason Crosby
2021,2021-12-12,13,14,37.100,GNB,,CHI,W 45-30,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,42%,False,Mason Crosby
2021,2021-12-19,14,15,37.107,GNB,@,BAL,W 31-30,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,11,44%,True,Mason Crosby
2021,2021-12-25,15,16,37.113,GNB,,CLE,W 24-22,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,39%,False,Mason Crosby
2021,2022-01-02,16,17,37.121,GNB,,MIN,W 37-10,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,56%,False,Mason Crosby
2021,2022-01-09,17,18,37.128,GNB,@,DET,L 30-37,False,1,2,50.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,9,32%,True,Mason Crosby
,241 Games,,,,,,,158-81-2,False,696,714,97.5,370,456,81.1,0,1806,0.0,22,4,26,0,0,0,0,1,1,2,0,,,,,,,False,Mason Crosby
